tweets,labels
"@RourkelaMC @CMO_Odisha @HFWOdisha @HUDDeptOdisha @MoSarkar5T @MoHFW_INDIA ""VERY SOON"" of RMC still ""Far"" from reality. This particular locality have numerous problems for which many complaints raised and all unresolved. Any specific reason for such generosity? Stray animals, messy dustbin, broken roads, leaked pipes and what not. Thank you https://t.co/7JPR368m7B",life_on_land
"@Narendr25853595 @subivigneshwar1 @VjRamSTR1 @bossrasigar @tamiltalkies Doctors against movie,bluecross animal hurting, vijay gst speech,vadivelu digital India comedy, BJP political issues nu ithana complaints and 2nd week la tamil rockers hd print la release pannitanga intha problem veera poochu Bollywood actors kudda itha pathi peesunanga .",life_on_land
"@pcmcindiagovin @rajeshpatilias @MoHFW_INDIA @Dept_of_AHD @TimesNow
Our Pimpri-Chinchwad municipal corporation is very great in all field but when we search for animal help (Dog) there is strick instructions not take complaints for animals help 8888006666 @PCMCSarathi
Very said",life_on_land
"@dgpapofficial @APPOLICE100
@CollectorGuntr
Requesting your good offices to depute a suitable officer for 26 districts in Andhra Pradesh as advised by the Animal Welfare Board of India to DGP office. Guntur Urban police is ignoring to take appropriate actions on lodged complaints https://t.co/D6sJ4HC7Ft",life_on_land
"#Lucknow: Even as cases of stray dogs attacking children increase, cases of cruelty to animals are also on the rise.

Animal rights activist Kamna Pandey, said that she has lodged FIRs in two cruelty incidents &amp; is getting multiple complaints on a daily basis from animal lovers. https://t.co/16cpKuznAo",life_on_land
@DelhiPolice Wat abt other complaints?Jamia?JNU?...why haven’t been any arrests made till now?Whole of india salutes d resilience of our sisters..,life_on_land
"Sadguru 🙏🙇 I hvae come to Srinagar Kashmir LAL chouk  76 days 6000KM 11 state 👈Isha to Kashmir cycle ridings in complete🙏 thank you all India 🙇🙏🌹
No problems
No complaints
All times happy
Save soil let's make it happen 😊🙏
@SonuSood 
@SADG 
@aajtak 
@ZeeNews 
@KhabarNwi https://t.co/4jDXIkF10d",life_on_land
@ANI RG complaints in foreign soil of our IFS based on 3rd party complaints? Sad couldn't find anything good about India to say? He hates Modi so hate India! Where is the nationalistic pride? Every Indian when abroad should act &amp; behave as an ambassador of 🇮🇳,life_on_land
"@TRAVELtime123 @MalaniSohail @SushantBSinha U watch it again with the TRUTH that who else in India gets
Rs 6000/-
No Income tax 
Subsidized manure
Loan waiver
Free electricity
Free soil card
Everybody is not born Tata or Birla everybody is fighting hard everyday for their livelihood without these perks with no complaints",life_on_land
"@adshastry @MoHFW_INDIA @PanvelCorp @PMOIndia @CPCB_OFFICIAL @franckynk @CPCB_OFFICIAL our complaints are falling on deaf ears 👂 of Maharashtra Pollution Control Board. Can you do a surprise visit to check pollution due to Taloja factories - air, water &amp; soil??
@WHO @OxfamIndia @hrw @UNHumanRights @CimGOI @MahaEnvCC @PTI_News
https://t.co/S68CRlDLqN",life_on_land
"People being brought back from foreign soils are still complaining.
Whereas the poors in India are left stranded with 0 complaints. 

I hope someone watching this! @PMOIndia @MoHFW_INDIA @Saurabh_968 https://t.co/cftkxhbYmo",life_on_land
".@fs0c131y been doing a superb job exposing the shockingly amateur security in Govt of India's many IT misadventures, such as @UIDAI. Must be so frustrating for them, not being able to brow-beat a whistle blower/activist with criminal complaints coz they're on foreign soil 😏",life_on_land
"@midc_india Water Leakage opp Plot P-73, P-74 at Ahmedngar since  two months. Repetitive complaints verbally, by sms, written complaints but no action from MIDC officials. Wastage of water, soil being loosened, open invitation to mosquitoes and above all trouble to Industrialist.",life_on_land
"@raghuupadhya If Muslims have so many complaints against India , why stay ? LEAVE..no more mess on our soil ..",life_on_land
"The Hindu : Water, soil samples lifted following complaints of pollution: http://t.co/c67HyFQ9 #India",life_on_land
"Dear Pm,🙏
Massive deforestation going on in my village at Dhalwali, Sindhudurg. No one frm govt authority is taking action after so many complaints. Please save environment. take action.
@PMOIndia @ParisClimate @moefcc @CMOMaharashtra @ANI @PIB_India @PTI_News",life_on_land
"Deforestation complaints - India Environment Portal | News, reports, documents, blogs, data, analysis on environment &amp; development | India, South Asia https://t.co/eROPCkdMsf",life_on_land
"Nammakal has become India's egg capital, with an estimated 45 million egg-laying hens. Locals say it's polluting the water, displacing wildlife and causing health problems, but complaints are falling on deaf ears.

From @aathiperinchery for @thewire_in: 
https://t.co/fRCYBIdagR",life_on_land
"""Wildlife Services"" 
The more I see this, the more I appreciate far poorer herders in #India coexisting w predators like tigers &amp; leopards
USDA #Wildlife Services killed eight #wolf pups from #Idaho pack on complaints from rancher 
https://t.co/3QzZhXjfgo via @wildearthguard",life_on_land
"Animal Welfare Board of India maintains data of complaints on reported cruelty to animals. The Wildlife Crime Bureau also deals with the violation of the Wildlife Protection Act,1972.

#ParliamentQuestion 

Details: https://t.co/B2dOaH80BZ",life_on_land
"Animal Welfare Board of India maintains data of complaints on reported cruelty to animals. The Wildlife Crime Bureau also deals with the violation of the Wildlife Protection Act,1972.

#ParliamentQuestion 

Read more: https://t.co/k1tfKsfBXL",life_on_land
".""at the Satkosia River Bed..."" Eco tourism in Odisha means destroying wildlife breeding, feeding and nesting areas in river bed of a Tiger Reserve @AboutIndia @SanctuaryAsia @ranjanpanda @MahanadiRiver @Indian_Rivers @odisha_tourism. Why is @ntca_india silent despite complaints? https://t.co/o6Orrn9qHg",life_on_land
"Please do visit https://t.co/CC3y4UPz1v, for information. Call Aranya Sahayavani, 1926, for any complaints | ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ https://t.co/CC3y4UPz1vಗೆ ಭೇಟಿ ಕೊಡಿ. ಏನೇ ದೂರುಗಳು ಇದ್ದಲ್ಲಿ ಅರಣ್ಯ ಸಹಾಯವಾಣಿ 1926ಗೆ ಕರೆ ಮಾಡಿ

#india #karnataka #forest #wildlife #saplings #trees #nature https://t.co/TbZGT6UYv7",life_on_land
"@cbic_india @eGovMaharashtra @mygovMaha @MahaGovtMic @CGST_mumbaizone @WCT_India
@MahaForest Palms Villa,Royal Palms, Aarey, Goregoan East, Mumbai has multiple complaints of loudspeaker and alcohol but no action taken. Wild life under threat and excise laws violation continuously",life_on_land
"Please do visit https://t.co/CC3y4UPz1v, for information. Call Aranya Sahayavani, 1926, for any complaints | ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ https://t.co/CC3y4UPz1vಗೆ ಭೇಟಿ ಕೊಡಿ. ಏನೇ ದೂರುಗಳು ಇದ್ದಲ್ಲಿ ಅರಣ್ಯ ಸಹಾಯವಾಣಿ 1926ಗೆ ಕರೆ ಮಾಡಿ

#india #karnataka #forest #wildlife #saplings #trees #nature https://t.co/FzHv1ZSyqc",life_on_land
"Please do visit https://t.co/CC3y4UPz1v, for information. Call Aranya Sahayavani, 1926, for any complaints | ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ https://t.co/CC3y4UPz1vಗೆ ಭೇಟಿ ಕೊಡಿ. ಏನೇ ದೂರುಗಳು ಇದ್ದಲ್ಲಿ ಅರಣ್ಯ ಸಹಾಯವಾಣಿ 1926ಗೆ ಕರೆ ಮಾಡಿ

#india #karnataka #forest #wildlife #saplings #trees #nature https://t.co/IyLQHb1MyP",life_on_land
"Please do visit https://t.co/CC3y4UPz1v, for information. Call Aranya Sahayavani, 1926, for any complaints | ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ https://t.co/CC3y4UPz1vಗೆ ಭೇಟಿ ಕೊಡಿ. ಏನೇ ದೂರುಗಳು ಇದ್ದಲ್ಲಿ ಅರಣ್ಯ ಸಹಾಯವಾಣಿ 1926ಗೆ ಕರೆ ಮಾಡಿ

#india #karnataka #forest #wildlife #saplings #trees #nature https://t.co/Y6iI39N1WJ",life_on_land
"India - Update on Partha, the bull eleohant who was ruthlessly paraded despite his disability. Sangita Iyer had been notified by Wildlife Crime Control Bureau just now that ""based on our complaints it is... https://t.co/azBXFfORKd",life_on_land
"The Institute of Chartered Accountants of India (ICAI), a statutory body that regulates the profession of Chartered Accountancy told The Hindu that they had received complaints against CAs for involvement in firms linked to Chinese nationals, guilt yet to be established.",peace_justice_and_strong_institutions
"The Institute of Chartered Accountants of India (ICAI), a statutory body that regulates the profession of Chartered Accountancy told The Hindu that they had received complaints against CAs for involvement in firms linked to Chinese nationals, guilt yet to be established.",peace_justice_and_strong_institutions
@vivekhurry @SEBI_India @Camsonline @amfiindia These big Institute fooling and harassing everyone.. Not new.. Already lodge 2 complaints against them under @PMOIndia . Nothing meaningful all corrupt officials mis using power,peace_justice_and_strong_institutions
"As Australia and India sign a trade agreement and members of the Quad try to woo India away from Russia, a report on ructions at the Australia India Institute. Complaints from academic advisory fellows that criticism of Modi government and racist Hindutva policies is unwelcome. https://t.co/vLbf8ZjP9v",peace_justice_and_strong_institutions
"2 days after harassment complaints, NU yet to institute probe against teacher | Nagpur News – Times of India https://t.co/WIAzzf1LJV",peace_justice_and_strong_institutions
@ugc_india i am doing film editing course from @Lvpacademy1 I have some serious complaints and issues against the management of our institute.Whom and Where To Complain ? Please Giude @ugc_india @mkstalin @KPonmudiMLA,peace_justice_and_strong_institutions
"HT_15.11.21NEWS
UGC vs UNIVERSITY V-C

BUT

UGC SCARED of SEEKING ACTION against ROORKEE UNIVERSITY(now IIT) DESPITE numerous COMPLAINTS of PLAGIARISM/ILLEGALLITIES by Roorkee's
INSTITUTE of Illegal TECHNOLOGY
Illegal INSTITUTE of TECHNOLOGY

@ugc_india @SupremeCourtFan @PTI_News https://t.co/HS5Kg6wBCd",peace_justice_and_strong_institutions
"Former Prime Minister #ManmohanSingh was admitted to the All India Institute of Medical Sciences(#AIIMS) here on Wednesday evening with complaints of fever and weakness
https://t.co/LnrwEKxUty",peace_justice_and_strong_institutions
"@AMC_Complaints @DyMC_NWZ @AMCGardens @CERC_India Address: 124-125, Jivandeep Raw House, Near Suvas Flats, on SG Highway, Thaltej, Ahmedabad. Ward: Thaltej. The CERC institute is on SG Highway, besides Newly Construction Palladium Mall on Zydus Hospital Cross Road. @Amc_Gujarat this greenery leads to mosquito breeding too.",peace_justice_and_strong_institutions
"A help desk has been set up at MSME-Development Institute, Narsapur Cross Roads,Balanagar, Hyderabad by Shri D Chandra Sekhar ji  Addl. Industrial Adviser-MSME,Govt. of India. to record the complaints of the Taxi drivers vehicle owners being harassed by the banks and NBFCs

1/3 https://t.co/51tjWzGZ6f",peace_justice_and_strong_institutions
"A help desk has been set up at MSME-Development Institute, Narsapur Cross Roads,Balanagar, Hyderabad by Shri D Chandra Sekhar ji  Addl. Industrial Adviser-MSME,Govt. of India. to record the complaints of the Taxi drivers vehicle owners being harassed by the banks and NBFCs

1/3 https://t.co/zmXHZTQpa5 https://t.co/HSvKuZ5bGg",peace_justice_and_strong_institutions
"@ftopinion The White House wants to unilaterally deregulate the world's G20 &amp; global financial governance?
The G20 was launched because of complaints: global debt was being terribly mishandled and regular financial crises round the world [eg 2008].  Isn't its India key to  US Indo-Pacific?",peace_justice_and_strong_institutions
"@HUDDeptOdisha @Naveen_Odisha @CMO_Odisha @MoHUA_India @SecyChief @mission_shakti @OdishaWatco GoO has rightly emphasized that Community partneship and Decentralization are the TWO EYES in Odisha's Urban governance model. The public participation will be best, if a 'Complaint &amp; Suggestion' book is kept at 'Ward Offices', to allow residents to get receipts for complaints.",peace_justice_and_strong_institutions
"@MORTHIndia @nitin_gadkari @Gen_VKSingh @PIB_India @PIBMoRTH @NHAI_Official @nhidcl #PMGatiashakti NMP and Logistics Policy!
@MORTHIndia Pushing Up Taxpayer Money and Toll Payment to Contractors!
Now Stared Using @PMOIndia as Leading Gesture!
There's lot need for Better Governance, @MORTHRoadSafety @NHAI_Official @NHAIINDIA @OfficeOfNG @OfficeOfVKS 
Complaints https://t.co/fPTaYEGnj1",peace_justice_and_strong_institutions
"@mayankbhushan25 @MORTHIndia @nitin_gadkari @Gen_VKSingh @PIB_India @PIBMoRTH @NHAI_Official @nhidcl @MORTHRoadSafety @narendramodi @OfficeOfNG @irohitr @sudhirchaudhary They collect taxes for every financial transaction of citizens! When it comes to Governance it's out of their Control! And For Complaints open ended time!! But you must keep wallet balance in Fas-Tag! No Excus in it, Or Double Charges for Cash Payment!!",peace_justice_and_strong_institutions
"@suchetadalal In this world of Digital India, why can’t @mybmc  &amp; state gov publish contact details of officers / ministers who shud be contacted for any complaints 

There is absolutely no transparency in governance even in basic civic problems like cleanliness, water, road condition etc",peace_justice_and_strong_institutions
"@pbhushan1 ,,# DELHI GOVERNMENT IS VICTIMIZING TEACHERS FOR TAKING LEAVE. NO RESPONSE TO COMPLAINTS OF INJUSTICE, APPEALS AGAINST INJUSTICE,RTI APPLICATIONS ETC. IS THIS GOOD GOVERNANCE
@epanchjanya @AamAadmiParty @SanjayAzadSln @AAPYouthWing @PIB_India @LtGovDelhi @DelhiGovDigit",peace_justice_and_strong_institutions
@PMOIndia @AyushmanNHA @MoHUA_India @MCD_Delhi @DCSOUTHZONE  Despite complaints no results . What sort of governance is this ? https://t.co/j41AKDGgzV https://t.co/sPxEDuWQa9,peace_justice_and_strong_institutions
"As per RTI Just 3% Cases found Guilty of Negligence in total 116 Complaints rec'd in 56 Months by Defunct District Negligence Board Faridabad ??
@anilvijminister No Governance whatsoever down the line??
@mlkhattar @Dattatreya @MoHFW_INDIA @PMOIndia @mansukhmandviya https://t.co/ijLzdcxGW4",peace_justice_and_strong_institutions
"@PMAYUrban @HardeepSPuri @mp_kaushal @Secretary_MoHUA @MoHUA_India @KuldipNarayan Largest Affordable housing ......
with the smallest houses to live 
and 3rd-grade constructions quality

People have been waiting for their subsidy since 2019 and their complaints are thrown into dustbins.

No Governance Model!

@narendramodi @PMOIndia @PMAYUrban  #PMAY  #Scam",peace_justice_and_strong_institutions
@MoHFW_INDIA @PMOIndia @mansukhmandviya @DrBharatippawar @PIB_India @mygovindia @AmritMahotsav @fssaiindia nutrition will continue to remain a joke till such time foscos acts in a timely manner on consumer complaints of health and hygiene. Registered complaint on foscos fssai portal but no action taken for the last 21 Days. Waiting for good governance or an accident,peace_justice_and_strong_institutions
@vijaigautam @i_am_rajesh_k @prathampravkta @Raghuna06620909 @GarimaSinghInd @Adv_ArunKansal @ipsnaithani @dm_ghaziabad @dgpup @UPHDBHQ @Uppolice @CMOfficeUP @myogiadityanath @ROOPCHAUDHARY @ShankhNaad_1 @AvaneeshKMishra @MSTawarIAS @BandBajaateRaho @uppstf @homeupgov @ghaziabadpolice @Ghaziabad365 @HamaraGhaziabad @GzbNagarNigam @htTweets @AU_GZBNews @Jagranjosh @DailyVoice2 @nsharmajagran @sanjivsharmabjp @CVCIndia @TOIIndiaNews @swadeshimanch @Live_Hindustan @ChiefSecyUP @RailMinIndia @HardeepSPuri @MoHUA_India @BikramVohra @HUDgov @cbi @UPGovt @RaghuramRRajan @UpVigilance @aco_up @myogioffice @igrangemeerut Thanking Sir @dir_ed fr taking note of complaints of civil society fr large no of illegal constructions.Will certainly reply to ur letter rxd today.Corrupt practises hv a cascading effect on governance eco system &amp; weaken the fabric of good societal behaviour.@IPSMUNIRAJ @aco_up,peace_justice_and_strong_institutions
@Shiju0304 @HondaCarIndia I bought now. Now Honda does not care about customer feedback and complaints. I own 2 Honda City and no regard for loyal customers. I will never buy now Honda cars. Better they leave India.,peace_justice_and_strong_institutions
"@pradeepknsingh @ANI @ICICIBank @RBI @ICICIBank_Care yes

The Banking Ombudsman is a senior official appointed by the Reserve Bank of India to redress customer complaints against deficiency in certain banking services covered under the grounds of complaint specified under Clause 8 of the Banking Ombudsman Scheme 2006 https://t.co/37OvdDPJKp",peace_justice_and_strong_institutions
"@Revv_India 
Car damage charges levied exuberantly 40,000Rs. Company officials incompetent in answering queries, saying it's Diwali, all at the cost of hampering mental peace of customers Same complaints by many other customers https://t.co/xKCLN1U0Bq",peace_justice_and_strong_institutions
"Raising stars India:
Shrikant Tyagi, Noida

"".. Tyagi often wear police complaints like a garland and as trappings of power. There were as many as nine cases against Tyagi, including under the Goonda Act, extortion, rioting and breach of peace.."".",peace_justice_and_strong_institutions
"@WaqarAipmm @VICKYKU66156153 @taslimanasreen Wahi to bol raha hu.
1cr Indians live in gulf,20cr+ NRIs living in dffrnt parts f world.still do u listen ny complaints against Indians?
Wereva we go,we live wit peace, non-violence &amp; harmony.
Go to ny part f d world&amp;tell dt u came frm India.ppl'll help&amp;trust u more like nythn.",peace_justice_and_strong_institutions
"@Deadshot_Show @avikshiptah Oh BJP?, so let me guess, Hindi supporters problem in south india? ,  if u still speak in hindi , We will not even understand ur complaints Man, so no embarassment at all. Have paani puri and Rest in peace Man. #சாவு",peace_justice_and_strong_institutions
Extremism and terrorism must be ended. A just solution to Baloch complaints must be found. Peace with India must be struck and ties with the Afghan Taliban cut. Ties with the US and China must be balanced. @NiazMurtaza2,peace_justice_and_strong_institutions
"@Cold_Peace_ I'm just saying - muting someone for mudslinging and trolling is different to muting someone for always bringing up 1971, US support of Pakistan, US establishment (including media and think tanks) always being anti India,... These are legitimate complaints from an Indian view.",peace_justice_and_strong_institutions
"@Cold_Peace_ Sir -as per realpolitik, there is no alternative to deeper US partnerships across the board if India has to chart a path to its dreams -  but in these complaints US can see  what standards Indians wants a world leader to hold to. Regime changes,wars,hegemony take huge image toll.",peace_justice_and_strong_institutions
"@khanumarfa Then leave this country and trust me there will be peace on Twitter and in India once you leave.
You have so much of issues and complaints with this country so it's better you go and live in some Islamic country where you will be forced to wear Hijab even against your will.",peace_justice_and_strong_institutions
@chocovania It’s not being a Karen to crave peace and quiet. Enough formal noise complaints will put a stop to it or see them evicted. Fuck ‘em!,peace_justice_and_strong_institutions
@krishanpalgujar Adarniya Sansad Ji as you are our MP. National Commission for Backward classes is awaited approval of Ministry Of Social Justice to act on pending complaints in  Commission. it is requested to share this with Ministers of social justice Govt Of India if tenure not approved.,peace_justice_and_strong_institutions
"@HRDMinistry @DrRPNishank @PIB_India @mygovindia @PIBHindi @MIB_India @PMOIndia Hello sir, I haven't received  my Top Class SC scholarship since 2013(4years due) similarly other SC students from my college is also suffering. No action even after several complaints. Graduate from @DELHI_SPA &amp; scholarship by Ministry of Social Justice. @ashok23051963",peace_justice_and_strong_institutions
"@NTanjore @SoundharyaC @Capt_Ramaswamy TN is improving. 
One side you were with full complaints on TN. If I ask for social justice rankings/facts  in India, you are not ready for that. 
On the other end you are endorsing the root cause of those caste discrimination ( Manusmriti). 
Keep whining and do nothing. Bye.",peace_justice_and_strong_institutions
@davidfrawleyved Social Justice movements are contaminated by Marxism which is obsessed with the MUTINY of the power structures of society. Since Hinduism is the hierarchical structure in India they attack Hinduism. Their complaints don't target the real means to equal opportunity.,peace_justice_and_strong_institutions
#India #News Update - Complaints of bogus caste certificates skyrocket Minister of Social Justice and Empowerment Vijay Sampla told the Lok Sabha on Tuesday that NCSC is investigating complaints pertaining to fake caste cer... https://t.co/UCUzGtVD8j via @YoungIndians #Indianews https://t.co/t6TKD7uKtq,peace_justice_and_strong_institutions
All india COUNCIL of human rights LIBERTIES and social justice launched 763 Manav Adhikar Complaints center all over india . AICHLS,peace_justice_and_strong_institutions
"@pbhushan1 ,,# DELHI GOVERNMENT IS VICTIMIZING TEACHERS FOR TAKING LEAVE. NO RESPONSE TO COMPLAINTS OF INJUSTICE, APPEALS AGAINST INJUSTICE,RTI APPLICATIONS ETC. IS THIS GOOD GOVERNANCE
@epanchjanya @AamAadmiParty @SanjayAzadSln @AAPYouthWing @PIB_India @LtGovDelhi @DelhiGovDigit",peace_justice_and_strong_institutions
"@Jairam_Ramesh Priorities given in GST compensation payments FOR states or not, say single &amp; double engine states. No complaints no injustice.The crisis increase is inevitable as INDIA may have to face a mini or major WAR situation in near future? Atmanirbharatha &amp; defence collections indicates https://t.co/7ecw9ujBuv",peace_justice_and_strong_institutions
@DistrictDoda @diprjk @MoRD_GoI @ddnewsSrinagar @PIBSrinagar @ANI @PIB_India @MIB_India @DDNewslive @DDNewsHindi @PMOIndia @HMOIndia @DARPG_GoI @darpgseva @ByYatishYadav People of mahawara budgam complaints that she never visit the school and now the department is playing with the future of the school by scraping the post which is totally injustice with the peole of said area.,peace_justice_and_strong_institutions
"@DoJ_India Its about time that legal world must bring reforms for female advocates. The unheard cries of injustice must be heard. 
Abuse of power is rampant. 
Authorities dont want to file complaints, rather side with the Harasser. This will create a big gender injustice gap.",peace_justice_and_strong_institutions
"@rohit102k The local people in pakistan , the American hinducampus , British hindus every hindu organization have protested &amp; done complaints but still no use . Many hindus who left pakistan got settled in india , usa &amp; other foreign countries told this injustice .",peace_justice_and_strong_institutions
The Complaints Received By CBI And NIA And-also ED By Reg-posts Yesterday. The Hon'ble High Court Of AP Justices And Hon'ble National Human Rights Commission Of India Chairman Corrupting Habitually And It's Causes To Injustice Towards Victims And Supported The Crimes. https://t.co/WVKcrP6yM4,peace_justice_and_strong_institutions
@commonfloor @micromax_mobile @CF_Retina @Micromax__India Despite of so many complaints no action has been taken injustice done by rahul sharma and his team against a common man 6 to 7 time complaint made through micromax customer care . Pls 🙏 replace my Mobile 9110662593,peace_justice_and_strong_institutions
"SHORT STORY | ""Normally I have no complaints about anything. It was Chandrika chechi who told me that injustice has been done to me and that I should complain. Chandrika chechi is a newspaper agent.""

https://t.co/dSCWiYZ1AH #literature #malayalam",peace_justice_and_strong_institutions
"I can c the past of the EAST INDIA COMPANY like tenure.. Upon injustice, no complaints can be registered @PMOIndia @GoI_MeitY @EduMinOfIndia",peace_justice_and_strong_institutions
"@ViCustomerCare @ViBusinessIndia @VodafoneIN @RavinderTakkar Mr. Takkar the way things move at ur end to solve our complaints, has strengthen my view of Vodafone India going bankrupt. Moreover I want that u should has go bankrupt, since it has been said by a wise man ""one who let's injustice to happen is also the culprit"" 
#vodafonegoaway",peace_justice_and_strong_institutions
"@socialepfo @santoshgangwar @_DigitalIndia @mygovindia @PIBHindi @PIB_India @PMOIndia @DDNewslive @airnewsalerts @MIB_India @PTI_News So many complaints but no solution

Literally now have to start a revolution against your injustice &amp; carelessness
Feeling sorry for people who work so hard but have to run behind you morons for their own money",peace_justice_and_strong_institutions
"@sandeepnailwal @0xPolygon This means that registered complaints cannot be deleted or edited. Polygon’s co-founder Sandeep Nailwal, an Indian national, expressed excitement about the move. According to him, the move will help curb corruption in India’s criminal justice system and help victims get justice.",peace_justice_and_strong_institutions
"@JethmalaniM Sir, you are one of the most sought after legal brains in India, already doing great service to the Nation. With your knowledge of criminal justice system in our country, people like me expect you to file private complaints against these crooks&amp;take it to its logical conclusion.",peace_justice_and_strong_institutions
"It is fake news, if anyone claims that Judiciary imposed strict penalties on people who misuse laws. Where? And Since when? 

""Finally, India's criminal justice system imposes strict penalties for putting forth false criminal complaints.""

https://t.co/STaTGBfIqx

#MarriageStrike",peace_justice_and_strong_institutions
"States and Union territories need to immediately set up police complaints authorities, the Core Advisory Group on Criminal Justice System Reforms of the National Human Rights Commission (@India_NHRC) recommends, based on a 2006 case. Thread:",peace_justice_and_strong_institutions
"2/2 
This will stop vindictive filing of criminal complaints doing away with colonial past to make criminal justice sensible @RijijuOffice @AmitShahOffice @SupremeCourtFan @scobserver @answeringlaw @barandbench @DoJ_India @India_NHRC",peace_justice_and_strong_institutions
"#LawReforms
#Govt4Growth
#CabinetExpansion2021
#TeamModi

@KirenRijiju @barandbench
@narendramodi @rashtrapatibhvn
Time has come to initiate strong action against women who file frivolous complaints/petitions.. Misuse of criminal justice system must stop https://t.co/Z9jhb7bClJ",peace_justice_and_strong_institutions
"@NufcBig SA not being tried by an individual country's criminal justice system - tried via judicial proceedings at the World Trade Organisation after complaints brought by USA, Japan, Canada, India et al against SA in Oct 2018 https://t.co/5TK9Bm6KDJ
 https://t.co/5TK9Bm6KDJ",peace_justice_and_strong_institutions
"@ajit_ranade @thesuniljain @narendramodi Given #India's totally decrepit and not-fit-for-purpose criminal justice system, and the propensity for false politically motivated complaints, there can be little faith in a conviction or lack of a conviction. Successive Govts, none more so than the 2014-19 one, are to blame.",peace_justice_and_strong_institutions
@SpeeFriedrich @berlin_bridge Have you considered the fact that most countries don't care about human rights or their international standing if they conflict with their economic interests? India will worry about its own ambitions. Not the complaints of a random Twitter user.,peace_justice_and_strong_institutions
"@TalbertSwan The evil and human rights abuses we see brought on by militias, elites, and ppl in power in certain African and Arab countries, India &amp; East Asian countries, China, and North Korea far exceed your subjective complaints about “whiteness”.  If you’re not happy where you are, move",peace_justice_and_strong_institutions
"Thank you @TwitterIndia for banning TamizhLab account. 

That handle was a Tamil version of TrueIndology aka TIinExile aka BharadwajSpeaks, which you have banned after our complaints. They spread hate, demonizing minorities in India - a human rights violation.

Thanks again 🙏🏾 https://t.co/9dowddx0nq",peace_justice_and_strong_institutions
"@peepoye_ @UdaipurPolice Also i bet to any NGO or human Right association, you can go to any police station in india and you will find at least 2 innocent persons sitting inside, being tortured, beaten, No FIR, no written complaints against the them",peace_justice_and_strong_institutions
"@INCUttarPradesh @myogiadityanath Gee
What don't u file proper Complaints before State/National Human Rights commissions 
With your legal wings
Hope India 🇮🇳 is a Secular country 
This Modi AmitShah using Religion as their drum card to loot Public money 
Why don't file proper Complaints before Election commission https://t.co/4Gj6tPveSH",peace_justice_and_strong_institutions
"Men are facing HUMAN RIGHTS VIOLATION day in day out in INDIA 

Irony is NO ONE comes for CANDLE MARCH, NO ONE SPEAKS or TALK about it. 

Govt takes severe action only to the complaints made by women, doesn't matter if it's true or false.

Man's life doesn't matter in India. https://t.co/uM7EJ3TI57",peace_justice_and_strong_institutions
@PIB_India @indSupremeCourt @PMOIndia @narendramodi @airnewsalerts @DDNewslive @PTI_News @MIB_India @Ra_THORe Being a human rights council of India south Delhi president and sarv samaj party south Delhi adyaksh and world human rights organisation Delhi activist I want all complaints sent to supreme court should be listened as two lawyers called in j and k block swati rathi and Nandita,peace_justice_and_strong_institutions
@DelhiPolice @dtptraffic Being a human rights council of India south Delhi president and sarv samaj party south Delhi adyaksh i support both delhi police and delhi traffic police officials in delhi ncr and all complaints sent to be actioned without ringing door bell j-47lajpat 3 ground floor ln3,peace_justice_and_strong_institutions
@PoliceRajasthan Being a sarv samaj party south delhi adyaksh pranav agarwal and human rights council of India south Delhi president i support rajasthan police and all complaints sent to be listened and should be actioned,peace_justice_and_strong_institutions
"IN INDIA THERE IS NO HUMAN RIGHT FOR A HINDU WOMAN &amp; TEEN DAUGHTERS ANY ONE ( INCLUDES RELATIVES) GROUP, BY VIOLANCE, CAN ABDUCT HINDU WOMAN &amp; TEENS , POLICE NEVER BOTHERS COMPLAINTS.SUPREME COURT RULING CPC/ CRPC NOT APPLICABLE IF ABDUCTION &amp; RAPE OF HINDU WOMAN TEENS.SHAME?",peace_justice_and_strong_institutions
I have lodged a formal complaint with OC of PS and also formal complaints have been sent to @India_NHRC @DIGKOLHAN Jharkhand human rights commission.,peace_justice_and_strong_institutions
"In our India politician have their party ,all government &amp; private employee have their unions ,right from daily wage worker to industrialist have their union to solve their proplems to some exetent , to listen complaints of unorganised join to democratic cityzen forum of India",peace_justice_and_strong_institutions
"Though many of us keep raising their complaints, we are all safeguarded at the right time made by the right decisions, which made India (World's biggest Democratic Nation) to stay with less numbers impacted with this dangerous Alien Virus. (Contd 1/2......)",peace_justice_and_strong_institutions
"@RailMinIndia
@PMOffice_India

Ministry of Railways
Sir,
Regarding the carelessness, arbitrary, unethical behavior of railway Officer, the constitutional and democratic rights are being openly killing. Many complaints have been filed several times but no action has been taken yet https://t.co/etSYJKiCUi",peace_justice_and_strong_institutions
"India is Democratic country and every citizen has a right his religion no one should have any complaints about azaan, aarti,guruduwaras .",peace_justice_and_strong_institutions
Democratic country like India need democratic policing. In past 3 years human right commission received 122 complaints of fake encounters.,peace_justice_and_strong_institutions
"In Poll Run-up, Ec Finds 39% Of Voter-bribing Complaints Right | Chandigarh News – Times of India https://t.co/qyCRYQCZXO",peace_justice_and_strong_institutions
